Date and time: 2022-11-18 11:31:20.508608
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/Morley/photos
paper_area = 3221mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/Morley/photos/template/template2.jpg
leaves parameters[0, 71, 0, 255, 112, 255]
roots parameters[97, 255, 0, 255, 154, 255]
seeds parameters[0, 26, 88, 255, 157, 255]
blur parameters[11, 1, 121]

,1,hg
0,103.80407017215781,66.20301538235077
1,19.190528363811453,116.74865526712486
2,121.13621568788011,49.965610905428406
3,56.48947404407321,103.78961165078678
4,39.462202935185616,59.92901919616474
5,209.95048960281662,2719.578659988927
6,108.45306343392473,64.83310498697226
7,131.13891955863744,79.99939307618592
8,69.66746189071681,68.92193975657113
9,388.63464765100673,
10,48.1351193270312,37.9310402067404
11,71.78179606307518,64.19123776409042
12,34.91907651376077,87.1316289148171
13,192.52516778523488,52.839234809218915
14,145.50615301276085,49.54510341694391
15,41.587778043310145,98.04758935164318
16,65.69300654815943,42.39748872653499
17,147.0158782124734,12.327741654931522
18,82.49060471020958,70.20741351524096
19,76.94668355378356,
20,50.04480091913665,50.20374161939825
21,272.48322147651004,15.541812834037849
22,113.28393839092678,50.85186729128791
23,,
24,,104.31506107031929
25,,
26,73.98822766431825,77.86160999635648
27,,
28,,169.43227971158737
29,,
30,52.53459781938389,51.32914590920956
31,,
32,,
33,,
34,,20.79958522419893
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,,
200,,
201,,
202,,
203,,
204,,
205,,
206,,
207,,
208,,
209,,
210,,
211,,
212,,
213,,
214,,
215,,
216,,
217,,
218,,
219,,
220,,
221,,
222,,
223,,
224,,
225,,
226,,
227,,
228,,
229,,
230,,
231,,
232,,
233,,
234,,
235,,
236,,
237,,
238,,
239,,
240,,
241,,
242,,
243,,
244,,
245,,
246,,
247,,
248,,
249,,
